2021-09-08, 36822.49, 
2021-09-07, 36822.49, 
2021-09-06, 36822.49, 
2021-09-05, 36822.49, 
2021-09-04, 36822.49, 
2021-09-03, 36822.49, 
2021-09-02, 36822.49, 
2021-09-01, 36822.49, 
2021-08-31, 36822.49, 
2021-08-30, 36822.49, 
2021-08-29, 36822.49, 
2021-08-28, 36822.49, 
2021-08-27, 36822.49, 
2021-08-26, 36822.49, 
2021-08-25, 36822.49, 
2021-08-24, 36822.49, 
2021-08-23, 36822.49, AMZN 
2021-08-22, 36215.33, 
2021-08-21, 36215.33, 
2021-08-20, 36215.33, 
2021-08-19, 36215.33, 
2021-08-18, 36215.33, 
2021-08-17, 36215.33, 
2021-08-16, 36215.33, 
2021-08-15, 36215.33, 
2021-08-14, 36215.33, 
2021-08-13, 36215.33, 
2021-08-12, 36215.34, AAPL AMZN 
2021-08-11, 35813.05, 
2021-08-10, 35813.05, 
2021-08-09, 35813.05, TSLA 
2021-08-08, 35633.55, 
2021-08-07, 35633.55, 
2021-08-06, 35633.55, 
2021-08-05, 35633.55, 
2021-08-04, 35633.55, 
2021-08-03, 35633.55, AMZN GOOGL 
2021-08-02, 35433.45, AMZN GOOGL 
2021-08-01, 35582.43, 
2021-07-31, 35582.43, 
2021-07-30, 35582.43, 
2021-07-29, 35582.43, 
2021-07-28, 35582.43, 
2021-07-27, 35582.43, 
2021-07-26, 35582.43, 
2021-07-25, 35582.43, 
2021-07-24, 35582.43, 
2021-07-23, 35582.43, 
2021-07-22, 35582.43, 
2021-07-21, 35582.43, 
2021-07-20, 35582.43, 
2021-07-19, 35582.43, AMZN TSLA 
2021-07-18, 35057.33, 
2021-07-17, 35057.33, 
2021-07-16, 35057.34, AMZN 
2021-07-15, 35642.21, AMZN 
2021-07-14, 36259.62, 
2021-07-13, 36259.62, 
2021-07-12, 36259.62, 
2021-07-11, 36259.62, 
2021-07-10, 36259.62, 
2021-07-09, 36259.62, 
2021-07-08, 36259.63, TSLA 
2021-07-07, 34915.43, TSLA 
2021-07-06, 35974.91, TSLA 
2021-07-05, 37169.94, 
2021-07-04, 37169.94, 
2021-07-03, 37169.94, 
2021-07-02, 37169.94, 
2021-07-01, 37169.94, 
2021-06-30, 37169.94, 
2021-06-29, 37169.94, 
2021-06-28, 37169.94, 
2021-06-27, 37169.94, 
2021-06-26, 37169.94, 
2021-06-25, 37169.94, 
2021-06-24, 37169.94, 
2021-06-23, 37169.94, 
2021-06-22, 37169.94, 
2021-06-21, 37169.94, 
2021-06-20, 37169.94, 
2021-06-19, 37169.94, 
2021-06-18, 37169.94, 
2021-06-17, 37169.94, 
2021-06-16, 37169.94, 
2021-06-15, 37169.94, 
2021-06-14, 37169.94, 
2021-06-13, 37169.94, 
2021-06-12, 37169.94, 
2021-06-11, 37169.94, 
2021-06-10, 37169.94, 
2021-06-09, 37169.94, 
2021-06-08, 37169.94, 
2021-06-07, 37169.94, 
2021-06-06, 37169.94, 
2021-06-05, 37169.94, 
2021-06-04, 37169.95, TSLA 
2021-06-03, 35970.88, MSFT 
2021-06-02, 35899.34, AAPL AMZN 
2021-06-01, 35727.91, AAPL AMZN 
2021-05-31, 35978.99, 
2021-05-30, 35978.99, 
2021-05-29, 35978.99, 
2021-05-28, 35978.99, 
2021-05-27, 35978.99, 
2021-05-26, 35978.99, 
2021-05-25, 35978.99, 
2021-05-24, 35978.99, 
2021-05-23, 35978.99, 
2021-05-22, 35978.99, 
2021-05-21, 35978.99, 
2021-05-20, 35978.99, 
2021-05-19, 35978.99, 
2021-05-18, 35978.99, 
2021-05-17, 35978.99, 
2021-05-16, 35978.99, 
2021-05-15, 35978.99, 
2021-05-14, 35978.99, 
2021-05-13, 35978.99, 
2021-05-12, 35978.99, 
2021-05-11, 35978.99, 
2021-05-10, 35978.99, 
2021-05-09, 35978.99, 
2021-05-08, 35978.99, 
2021-05-07, 35978.99, TSLA 
2021-05-06, 35630.78, AMZN GOOGL 
2021-05-05, 35200.45, AMZN 
2021-05-04, 35934.9, 
2021-05-03, 35934.9, AAPL 
2021-05-02, 35799.4, 
2021-05-01, 35799.4, 
2021-04-30, 35799.4, AAPL TSLA 
2021-04-29, 34753.22, 
2021-04-28, 34753.22, 
2021-04-27, 34753.22, 
2021-04-26, 34753.22, 
2021-04-25, 34753.22, 
2021-04-24, 34753.22, 
2021-04-23, 34753.22, 
2021-04-22, 34753.22, 
2021-04-21, 34753.22, 
2021-04-20, 34753.22, 
2021-04-19, 34753.22, 
2021-04-18, 34753.22, 
2021-04-17, 34753.22, 
2021-04-16, 34753.22, 
2021-04-15, 34753.22, 
2021-04-14, 34753.22, 
2021-04-13, 34753.22, 
2021-04-12, 34753.22, 
2021-04-11, 34753.22, 
2021-04-10, 34753.22, 
2021-04-09, 34753.22, 
2021-04-08, 34753.22, 
2021-04-07, 34753.22, 
2021-04-06, 34753.22, 
2021-04-05, 34753.22, 
2021-04-04, 34753.22, 
2021-04-03, 34753.22, 
2021-04-02, 34753.22, 
2021-04-01, 34753.22, 
2021-03-31, 34753.22, 
2021-03-30, 34753.22, 
2021-03-29, 34753.22, 
2021-03-28, 34753.22, 
2021-03-27, 34753.22, 
2021-03-26, 34753.22, 
2021-03-25, 34753.22, 
2021-03-24, 34753.22, 
2021-03-23, 34753.22, 
2021-03-22, 34753.22, 
2021-03-21, 34753.22, 
2021-03-20, 34753.22, 
2021-03-19, 34753.22, 
2021-03-18, 34753.22, 
2021-03-17, 34753.22, 
2021-03-16, 34753.22, 
2021-03-15, 34753.22, 
2021-03-14, 34753.22, 
2021-03-13, 34753.22, 
2021-03-12, 34753.22, 
2021-03-11, 34753.22, 
2021-03-10, 34753.22, 
2021-03-09, 34753.22, AMZN TSLA 
2021-03-08, 32810.58, AMZN TSLA 
2021-03-07, 34218.22, 
2021-03-06, 34218.22, 
2021-03-05, 34218.22, 
2021-03-04, 34218.22, 
2021-03-03, 34218.22, 
2021-03-02, 34218.22, 
2021-03-01, 34218.22, 
2021-02-28, 34218.22, 
2021-02-27, 34218.22, 
2021-02-26, 34218.22, 
2021-02-25, 34218.22, 
2021-02-24, 34218.22, 
2021-02-23, 34218.22, 
2021-02-22, 34218.22, 
2021-02-21, 34218.22, 
2021-02-20, 34218.22, 
2021-02-19, 34218.22, 
2021-02-18, 34218.22, 
2021-02-17, 34218.22, 
2021-02-16, 34218.22, 
2021-02-15, 34218.22, 
2021-02-14, 34218.22, 
2021-02-13, 34218.22, 
2021-02-12, 34218.22, AMZN TSLA 
2021-02-11, 33763.46, 
2021-02-10, 33763.46, 
2021-02-09, 33763.46, 
2021-02-08, 33763.46, 
2021-02-07, 33763.46, 
2021-02-06, 33763.46, 
2021-02-05, 33763.46, 
2021-02-04, 33763.46, 
2021-02-03, 33763.46, 
2021-02-02, 33763.46, 
2021-02-01, 33763.46, AAPL 
2021-01-31, 33665.58, 
2021-01-30, 33665.58, 
2021-01-29, 33665.58, AAPL 
2021-01-28, 34652.43, 
2021-01-27, 34652.43, 
2021-01-26, 34652.43, 
